fecha,compra,venta
2012-06-11,524.38,525.55
2012-06-12,523.55,525.52
2012-06-13,524.21,526.19
2012-06-14,523.55,526.2
2012-06-15,524.49,526.14
2012-06-16,524.39,526.2
2012-06-17,524.13,526.33
2012-06-18,524.21,525.58
2012-06-19,524.06,526.23
2012-06-20,524.48,526.01
2012-06-21,524.03,526.41
2012-06-22,523.53,525.59
2012-06-23,523.71,526.15
2012-06-24,524.38,526.27
2012-06-25,524.08,526.38
2012-06-26,524.42,525.89
2012-06-27,523.64,526.01
2012-06-28,523.98,525.88
2012-06-29,523.69,525.82
2012-06-30,523.73,525.85
2012-07-01,523.59,525.99
2012-07-02,523.85,526.47
2012-07-03,524.35,525.82
2012-07-04,523.67,526.49
2012-07-05,524.49,526.1
2012-07-06,523.99,526.34
2012-07-07,523.78,526.11
2012-07-08,524.16,526.1
2012-07-09,523.87,526.19
2012-07-10,524.44,526.29
2012-07-11,523.7,526.35
2012-07-12,523.88,526.25
2012-07-13,524.39,526.36
2012-07-14,523.66,526.11
2012-07-15,524.17,526.47
2012-07-16,524.37,526.08
2012-07-17,524.38,526.08
2012-07-18,523.84,525.53
2012-07-19,523.9,526.42
2012-07-20,523.59,525.67
2012-07-21,524.33,526.03
2012-07-22,523.84,525.91
2012-07-23,524.41,525.73
2012-07-24,523.72,526.42
2012-07-25,523.98,526.03
2012-07-26,524.02,525.64
2012-07-27,523.63,525.73
2012-07-28,524.36,526.27
2012-07-29,523.61,525.94
2012-07-30,524.32,526.18
2012-07-31,524.04,525.72
2012-08-01,523.64,525.58
2012-08-02,523.53,526.09
2012-08-03,524.02,526.01
2012-08-04,524.09,525.83
2012-08-05,523.52,525.84
2012-08-06,523.63,525.6
2012-08-07,523.6,526.39
2012-08-08,523.98,525.6
2012-08-09,524.23,525.86
2012-08-10,523.73,525.65
2012-08-11,524.01,526.04
2012-08-12,524.36,526.27
2012-08-13,523.73,525.85
2012-08-14,524.16,525.62
2012-08-15,524.08,525.86
2012-08-16,523.95,525.88
2012-08-17,524.22,525.71
2012-08-18,523.62,526.39
2012-08-19,523.73,526.24
2012-08-20,524.01,526.4
2012-08-21,523.72,526.42
2012-08-22,524.22,525.69
2012-08-23,523.8,525.54
2012-08-24,523.96,525.68
2012-08-25,523.92,525.75
2012-08-26,523.99,525.74
2012-08-27,523.86,525.69
2012-08-28,524.18,525.99
2012-08-29,523.55,526.09
2012-08-30,523.84,526.24
2012-08-31,523.97,525.74
2012-09-01,524.12,526.11
2012-09-02,523.76,526.06
2012-09-03,524.19,525.55
2012-09-04,523.93,525.77
2012-09-05,523.75,525.96
2012-09-06,523.69,526.27
2012-09-07,523.56,526.33
2012-09-08,524.03,525.88
2012-09-09,524.31,525.99
2012-09-10,524.17,526.15
2012-09-11,523.95,525.85
2012-09-12,523.65,526.01
2012-09-13,524.47,525.53
2012-09-14,523.95,526.01
2012-09-15,524.4,526.32
2012-09-16,523.75,526.22
2012-09-17,524.11,525.61
2012-09-18,523.82,525.74
2012-09-19,523.51,525.93
2012-09-20,523.72,525.9
2012-09-21,524.17,525.81
2012-09-22,524.34,525.82
2012-09-23,524.13,526.0
2012-09-24,524.47,526.06
2012-09-25,523.62,525.98
2012-09-26,523.91,526.04
2012-09-27,524.18,526.24
2012-09-28,523.74,525.71
2012-09-29,524.44,525.62
2012-09-30,524.04,525.51
2012-10-01,523.99,526.16
2012-10-02,523.7,526.17
2012-10-03,524.22,526.36
2012-10-04,524.14,525.85
2012-10-05,523.64,526.35
2012-10-06,523.67,525.85
2012-10-07,524.27,525.86
2012-10-08,524.25,526.25
2012-10-09,524.5,525.79
2012-10-10,523.78,526.19
2012-10-11,523.66,526.06
2012-10-12,523.94,525.54
2012-10-13,523.62,525.56
2012-10-14,524.34,526.09
2012-10-15,523.78,525.79
2012-10-16,523.83,525.77
2012-10-17,523.91,525.93
2012-10-18,523.65,525.65
2012-10-19,524.14,526.1
2012-10-20,523.64,526.47
2012-10-21,524.13,525.97
2012-10-22,524.14,525.84
2012-10-23,523.92,525.78
2012-10-24,523.8,526.2
2012-10-25,524.48,526.23
2012-10-26,524.32,526.22
2012-10-27,523.96,525.81
2012-10-28,523.63,526.3
2012-10-29,524.42,525.73
2012-10-30,524.17,525.79
2012-10-31,523.72,525.7
2012-11-01,523.82,525.52
2012-11-02,523.89,526.19
2012-11-03,524.46,525.92
2012-11-04,523.58,526.46
2012-11-05,523.79,526.21
2012-11-06,523.7,525.55
2012-11-07,523.76,526.28
2012-11-08,524.43,526.33
2012-11-09,523.51,525.72
2012-11-10,523.9,526.08
2012-11-11,523.55,525.9
2012-11-12,524.06,526.14
2012-11-13,523.79,526.1
2012-11-14,524.04,526.45
2012-11-15,524.01,525.63
2012-11-16,524.32,525.81
2012-11-17,524.25,525.84
2012-11-18,523.7,526.42
2012-11-19,523.58,526.04
2012-11-20,524.36,525.84
2012-11-21,523.75,526.1
2012-11-22,523.77,525.96
2012-11-23,523.87,526.33
2012-11-24,524.18,526.5
2012-11-25,523.59,525.77
2012-11-26,523.62,525.83
2012-11-27,523.9,525.58
2012-11-28,523.7,526.0
2012-11-29,524.25,526.29
2012-11-30,524.45,526.3
2012-12-01,523.62,525.55
2012-12-02,524.02,526.48
2012-12-03,524.28,525.53
2012-12-04,523.91,526.48
2012-12-05,524.0,525.81
2012-12-06,524.07,525.65
2012-12-07,524.07,525.65
2012-12-08,523.96,526.24
2012-12-09,523.61,525.68
2012-12-10,524.26,526.43
2012-12-11,524.14,526.2
2012-12-12,524.07,525.72
2012-12-13,523.97,525.71
2012-12-14,523.58,526.05
2012-12-15,523.54,525.91
2012-12-16,524.11,526.24
2012-12-17,523.64,525.52
2012-12-18,523.64,526.33
2012-12-19,523.67,526.27
2012-12-20,523.87,526.03
2012-12-21,524.39,525.89
2012-12-22,523.74,526.06
2012-12-23,523.76,526.49
2012-12-24,524.43,526.48
2012-12-25,523.94,525.53
2012-12-26,523.53,526.28
2012-12-27,524.21,526.01
2012-12-28,524.07,526.06
2012-12-29,524.39,526.35
2012-12-30,524.22,526.12
2012-12-31,524.06,526.19
2013-01-01,541.74,544.28
2013-01-02,542.28,544.43
2013-01-03,541.58,544.47
2013-01-04,542.35,543.87
2013-01-05,542.22,544.28
2013-01-06,541.69,543.98
2013-01-07,541.69,543.53
2013-01-08,541.64,544.05
2013-01-09,541.89,543.87
2013-01-10,541.84,544.35
2013-01-11,542.47,543.95
2013-01-12,542.21,543.79
2013-01-13,541.98,544.02
2013-01-14,542.15,543.61
2013-01-15,541.78,543.92
2013-01-16,542.23,543.63
2013-01-17,541.52,543.83
2013-01-18,542.22,544.37
2013-01-19,542.15,544.5
2013-01-20,542.23,544.18
2013-01-21,541.94,543.5
2013-01-22,541.69,544.45
2013-01-23,541.56,543.8
2013-01-24,541.8,544.3
2013-01-25,542.16,543.86
2013-01-26,542.11,544.45
2013-01-27,542.33,543.65
2013-01-28,542.11,544.12
2013-01-29,542.13,544.19
2013-01-30,541.82,544.08
2013-01-31,541.8,544.16
2013-02-01,542.15,543.77
2013-02-02,542.34,543.82
2013-02-03,541.62,544.43
2013-02-04,542.36,544.19
2013-02-05,542.43,544.15
2013-02-06,542.22,544.21
2013-02-07,541.98,543.62
2013-02-08,541.66,544.16
2013-02-09,541.95,544.14
2013-02-10,541.9,543.52
2013-02-11,541.75,544.01
2013-02-12,541.76,544.49
2013-02-13,542.45,543.88
2013-02-14,541.87,544.07
2013-02-15,542.19,544.12
2013-02-16,542.03,543.95
2013-02-17,541.8,543.7
2013-02-18,541.95,543.64
2013-02-19,542.02,544.35
2013-02-20,542.44,543.56
2013-02-21,541.69,544.41
2013-02-22,541.62,544.05
2013-02-23,541.56,544.02
2013-02-24,541.57,544.42
2013-02-25,542.33,544.19
2013-02-26,542.37,544.0
2013-02-27,542.44,544.22
2013-02-28,542.17,544.12
2013-03-01,542.29,544.14
2013-03-02,541.97,543.62
2013-03-03,541.99,543.64
2013-03-04,541.55,544.02
2013-03-05,542.28,544.01
2013-03-06,542.38,544.45
2013-03-07,542.12,544.46
2013-03-08,541.75,543.94
2013-03-09,542.2,543.61
2013-03-10,541.67,544.39
2013-03-11,541.63,544.23
2013-03-12,541.62,543.98
2013-03-13,542.31,543.52
2013-03-14,542.29,543.76
2013-03-15,541.99,543.79
2013-03-16,541.83,543.57
2013-03-17,541.99,543.72
2013-03-18,542.32,543.99
2013-03-19,541.82,543.6
2013-03-20,542.01,544.03
2013-03-21,541.51,544.16
2013-03-22,541.86,543.58
2013-03-23,542.0,543.72
2013-03-24,542.41,544.04
2013-03-25,542.44,544.25
2013-03-26,541.51,543.86
2013-03-27,542.09,543.55
2013-03-28,541.88,544.24
2013-03-29,541.62,543.76
2013-03-30,542.44,543.74
2013-03-31,541.87,543.57
2013-04-01,542.3,543.57
2013-04-02,542.49,543.7
2013-04-03,541.63,544.13
2013-04-04,542.36,544.46
2013-04-05,542.08,544.41
2013-04-06,542.11,544.48
2013-04-07,541.71,544.21
2013-04-08,542.45,544.13
2013-04-09,542.48,544.3
2013-04-10,542.23,543.81
2013-04-11,541.62,543.83
2013-04-12,542.21,543.96
2013-04-13,541.75,544.06
2013-04-14,541.53,544.46
2013-04-15,542.26,543.62
2013-04-16,541.82,543.78
2013-04-17,542.46,543.69
2013-04-18,542.18,544.08
2013-04-19,541.94,544.17
2013-04-20,542.21,544.32
2013-04-21,542.24,544.02
2013-04-22,541.7,543.98
2013-04-23,541.91,544.01
2013-04-24,542.22,543.86
2013-04-25,542.07,544.46
2013-04-26,542.47,544.33
2013-04-27,542.11,544.11
2013-04-28,542.48,544.34
2013-04-29,541.99,544.23
2013-04-30,541.65,543.81
2013-05-01,541.59,544.25
2013-05-02,542.37,543.69
2013-05-03,541.87,543.99
2013-05-04,541.76,544.48
2013-05-05,541.97,543.85
2013-05-06,541.96,543.64
2013-05-07,541.69,543.72
2013-05-08,542.08,544.08
2013-05-09,542.48,544.47
2013-05-10,541.74,544.26
2013-05-11,542.45,543.81
2013-05-12,542.38,544.37
2013-05-13,542.16,543.58
2013-05-14,542.33,544.03
2013-05-15,541.81,544.48
2013-05-16,541.96,543.77
2013-05-17,542.19,544.04
2013-05-18,542.18,543.75
2013-05-19,541.61,543.69
2013-05-20,542.36,543.75
2013-05-21,542.22,544.21
2013-05-22,541.85,544.39
2013-05-23,541.73,544.49
2013-05-24,542.11,543.84
2013-05-25,541.78,544.37
2013-05-26,542.49,544.41
2013-05-27,541.63,544.22
2013-05-28,541.97,543.68
2013-05-29,541.8,544.3
2013-05-30,542.27,544.12
2013-05-31,541.9,544.18
2013-06-01,542.39,544.48
2013-06-02,542.41,543.94
2013-06-03,541.68,543.74
2013-06-04,541.75,543.81
2013-06-05,542.44,543.51
2013-06-06,542.08,544.05
2013-06-07,541.65,544.15
2013-06-08,541.65,544.31
2013-06-09,542.41,544.27
2013-06-10,541.96,543.8
2013-06-11,541.82,544.07
2013-06-12,542.14,543.69
2013-06-13,542.45,543.8
2013-06-14,542.08,543.85
2013-06-15,541.84,544.46
2013-06-16,541.67,544.03
2013-06-17,542.32,544.24
2013-06-18,541.69,543.94
2013-06-19,542.46,543.56
2013-06-20,542.39,544.45
2013-06-21,542.22,544.34
2013-06-22,542.07,543.7
2013-06-23,542.13,543.63
2013-06-24,541.83,543.84
2013-06-25,542.24,544.33
2013-06-26,541.84,544.02
2013-06-27,542.1,543.66
2013-06-28,542.09,544.01
2013-06-29,541.98,543.6
2013-06-30,541.6,544.42
2013-07-01,541.97,544.48
2013-07-02,542.49,544.08
2013-07-03,542.29,544.38
2013-07-04,542.47,543.91
2013-07-05,542.05,543.6
2013-07-06,542.07,544.3
2013-07-07,542.28,544.5
2013-07-08,542.42,543.8
2013-07-09,542.3,544.45
2013-07-10,542.04,544.3
2013-07-11,541.81,544.14
2013-07-12,542.03,543.86
2013-07-13,542.04,543.68
2013-07-14,542.39,543.8
2013-07-15,542.17,544.38
2013-07-16,541.85,544.25
2013-07-17,542.07,544.0
2013-07-18,542.47,544.1
2013-07-19,541.72,543.85
2013-07-20,542.44,543.99
2013-07-21,542.03,543.67
2013-07-22,542.32,544.5
2013-07-23,542.1,543.52
2013-07-24,542.37,544.31
2013-07-25,542.48,543.89
2013-07-26,542.2,543.86
2013-07-27,542.3,544.26
2013-07-28,542.41,544.19
2013-07-29,541.56,543.66
2013-07-30,542.36,543.68
2013-07-31,541.57,543.7
2013-08-01,542.26,543.94
2013-08-02,541.67,543.75
2013-08-03,542.0,544.3
2013-08-04,542.29,544.16
2013-08-05,542.26,544.08
2013-08-06,542.38,543.9
2013-08-07,542.19,543.88
2013-08-08,541.6,543.91
2013-08-09,542.02,543.9
2013-08-10,542.31,543.52
2013-08-11,541.98,543.61
2013-08-12,542.27,543.94
2013-08-13,541.68,543.79
2013-08-14,542.02,543.52
2013-08-15,542.41,543.57
2013-08-16,541.73,544.1
2013-08-17,542.26,544.07
2013-08-18,542.19,544.08
2013-08-19,541.99,543.86
2013-08-20,542.42,543.96
2013-08-21,541.61,544.33
2013-08-22,541.58,544.29
2013-08-23,542.33,543.87
2013-08-24,542.35,543.78
2013-08-25,542.28,544.26
2013-08-26,541.73,544.06
2013-08-27,542.03,543.62
2013-08-28,542.11,544.48
2013-08-29,541.68,543.98
2013-08-30,542.27,543.71
2013-08-31,541.55,543.71
2013-09-01,542.36,543.96
2013-09-02,541.73,543.89
2013-09-03,541.76,543.66
2013-09-04,541.58,543.62
2013-09-05,541.83,544.06
2013-09-06,542.48,543.64
2013-09-07,541.96,544.05
2013-09-08,542.23,543.78
2013-09-09,542.35,544.05
2013-09-10,542.21,543.62
2013-09-11,542.32,543.5
2013-09-12,542.08,544.11
2013-09-13,542.21,543.94
2013-09-14,542.24,543.81
2013-09-15,541.72,544.06
2013-09-16,541.91,543.64
2013-09-17,541.88,544.21
2013-09-18,542.45,543.69
2013-09-19,542.24,544.22
2013-09-20,541.55,543.92
2013-09-21,541.58,543.53
2013-09-22,541.91,543.89
2013-09-23,542.41,543.96
2013-09-24,541.72,543.61
2013-09-25,542.17,543.55
2013-09-26,541.83,544.39
2013-09-27,542.2,544.2
2013-09-28,541.87,544.05
2013-09-29,542.03,544.03
2013-09-30,541.57,543.6
2013-10-01,541.94,543.87
2013-10-02,542.25,543.93
2013-10-03,541.73,544.09
2013-10-04,542.1,544.32
2013-10-05,541.94,544.22
2013-10-06,542.11,544.32
2013-10-07,541.96,544.17
2013-10-08,541.64,544.0
2013-10-09,542.3,544.15
2013-10-10,541.78,544.07
2013-10-11,541.67,543.57
2013-10-12,542.09,543.58
2013-10-13,542.07,544.29
2013-10-14,542.11,543.87
2013-10-15,541.57,544.01
2013-10-16,541.73,544.11
2013-10-17,542.28,544.3
2013-10-18,541.76,544.06
2013-10-19,541.86,544.02
2013-10-20,541.81,543.56
2013-10-21,542.46,544.36
2013-10-22,542.34,543.62
2013-10-23,542.21,543.54
2013-10-24,541.67,544.0
2013-10-25,542.28,544.32
2013-10-26,541.94,543.59
2013-10-27,541.61,544.31
2013-10-28,541.62,543.75
2013-10-29,542.43,543.92
2013-10-30,542.35,543.82
2013-10-31,541.82,544.38
2013-11-01,542.48,543.63
2013-11-02,541.56,544.37
2013-11-03,541.56,544.36
2013-11-04,541.74,543.78
2013-11-05,541.82,544.36
2013-11-06,541.77,543.52
2013-11-07,541.55,544.43
2013-11-08,541.86,544.03
2013-11-09,541.79,543.64
2013-11-10,542.45,543.84
2013-11-11,541.55,543.67
2013-11-12,541.97,543.7
2013-11-13,541.98,543.94
2013-11-14,541.83,544.16
2013-11-15,542.39,544.13
2013-11-16,542.48,543.91
2013-11-17,542.08,544.2
2013-11-18,541.79,543.99
2013-11-19,542.24,543.57
2013-11-20,541.67,543.72
2013-11-21,542.16,543.9
2013-11-22,541.6,543.82
2013-11-23,541.56,543.94
2013-11-24,541.81,544.27
2013-11-25,542.2,544.33
2013-11-26,542.47,543.87
2013-11-27,542.43,543.82
2013-11-28,542.01,544.04
2013-11-29,542.13,544.03
2013-11-30,542.26,543.92
2013-12-01,542.46,543.85
2013-12-02,542.39,543.83
2013-12-03,542.09,543.62
2013-12-04,541.63,543.56
2013-12-05,542.01,544.45
2013-12-06,542.03,544.19
2013-12-07,541.82,543.61
2013-12-08,541.89,544.06
2013-12-09,542.26,543.56
2013-12-10,541.76,544.23
2013-12-11,542.33,543.61
2013-12-12,541.86,543.6
2013-12-13,542.43,543.92
2013-12-14,541.98,543.84
2013-12-15,542.37,544.1
2013-12-16,541.79,544.49
2013-12-17,541.6,543.68
2013-12-18,541.79,544.09
2013-12-19,542.17,544.16
2013-12-20,541.67,544.16
2013-12-21,542.27,543.86
2013-12-22,541.61,544.36
2013-12-23,542.29,544.02
2013-12-24,542.42,543.51
2013-12-25,542.0,544.24
2013-12-26,541.96,544.02
2013-12-27,542.06,543.83
2013-12-28,542.46,543.98
2013-12-29,541.72,543.98
2013-12-30,542.26,544.26
2013-12-31,541.76,544.29
2014-01-01,560.08,562.19
2014-01-02,559.51,562.07
2014-01-03,559.51,562.16
2014-01-04,560.43,561.57
2014-01-05,560.08,562.27
2014-01-06,560.47,562.28
2014-01-07,560.41,562.03
2014-01-08,560.04,561.77
2014-01-09,559.84,561.79
2014-01-10,560.34,561.68
2014-01-11,559.65,561.69
2014-01-12,559.88,561.53
2014-01-13,560.21,562.13
2014-01-14,560.48,561.91
2014-01-15,560.47,562.39
2014-01-16,560.02,561.97
2014-01-17,560.16,562.26
2014-01-18,559.89,561.8
2014-01-19,559.69,561.61
2014-01-20,560.03,561.74
2014-01-21,559.89,561.79
2014-01-22,560.27,561.62
2014-01-23,560.31,561.85
2014-01-24,560.01,561.94
2014-01-25,560.31,561.74
2014-01-26,560.4,561.86
2014-01-27,559.95,561.99
2014-01-28,559.64,561.65
2014-01-29,559.7,561.68
2014-01-30,560.21,562.26
2014-01-31,560.15,562.03
2014-02-01,559.54,562.31
2014-02-02,560.07,561.66
2014-02-03,559.68,562.33
2014-02-04,560.16,562.36
2014-02-05,559.52,562.21
2014-02-06,559.6,562.13
2014-02-07,560.22,562.11
2014-02-08,559.92,561.69
2014-02-09,560.42,562.38
2014-02-10,559.54,562.49
2014-02-11,560.07,561.79
2014-02-12,560.1,562.46
2014-02-13,560.19,561.66
2014-02-14,560.17,562.01
2014-02-15,559.83,562.31
2014-02-16,560.23,561.69
2014-02-17,559.89,562.13
2014-02-18,559.64,562.3
2014-02-19,560.22,562.28
2014-02-20,559.64,561.86
2014-02-21,559.88,562.37
2014-02-22,560.45,562.23
2014-02-23,560.09,561.96
2014-02-24,560.2,561.99
2014-02-25,560.31,561.63
2014-02-26,560.21,561.9
2014-02-27,559.57,562.37
2014-02-28,560.19,561.6
2014-03-01,559.68,562.1
2014-03-02,559.97,561.51
2014-03-03,559.94,561.52
2014-03-04,560.38,561.91
2014-03-05,559.68,561.94
2014-03-06,560.34,561.7
2014-03-07,560.46,562.02
2014-03-08,560.22,562.41
2014-03-09,560.0,561.87
2014-03-10,559.87,561.82
2014-03-11,559.59,561.76
2014-03-12,559.55,561.83
2014-03-13,559.98,562.33
2014-03-14,559.51,561.85
2014-03-15,560.48,561.99
2014-03-16,559.65,561.77
2014-03-17,560.19,562.05
2014-03-18,559.75,561.84
2014-03-19,560.12,561.94
2014-03-20,559.62,562.07
2014-03-21,559.86,561.98
2014-03-22,560.0,562.31
2014-03-23,560.33,561.98
2014-03-24,559.69,562.16
2014-03-25,559.75,561.78
2014-03-26,560.01,562.14
2014-03-27,559.76,562.3
2014-03-28,559.57,561.89
2014-03-29,559.99,561.86
2014-03-30,559.79,561.82
2014-03-31,560.22,561.87
2014-04-01,560.0,562.07
2014-04-02,560.0,562.21
2014-04-03,560.03,562.13
2014-04-04,560.24,562.25
2014-04-05,560.06,562.45
2014-04-06,559.65,562.06
2014-04-07,559.78,561.99
2014-04-08,560.43,562.07
2014-04-09,560.42,562.49
2014-04-10,559.53,561.72
2014-04-11,560.36,562.4
2014-04-12,560.32,562.04
2014-04-13,559.71,561.6
2014-04-14,559.82,562.23
2014-04-15,559.96,561.65
2014-04-16,559.54,561.56
2014-04-17,559.99,562.43
2014-04-18,559.81,561.79
2014-04-19,559.7,562.22
2014-04-20,560.3,561.58
2014-04-21,560.24,562.19
2014-04-22,559.71,562.39
2014-04-23,560.12,562.34
2014-04-24,559.92,562.35
2014-04-25,559.86,562.22
2014-04-26,559.85,562.0
2014-04-27,560.35,561.61
2014-04-28,559.63,561.69
2014-04-29,559.9,562.26
2014-04-30,559.71,561.51
2014-05-01,560.2,562.5
2014-05-02,559.95,561.66
2014-05-03,560.03,561.87
2014-05-04,559.65,562.46
2014-05-05,559.52,562.24
2014-05-06,560.34,562.35
2014-05-07,560.41,561.94
2014-05-08,559.62,561.96
2014-05-09,559.55,561.63
2014-05-10,560.43,562.1
2014-05-11,559.75,561.78
2014-05-12,560.29,562.17
2014-05-13,559.64,562.1
2014-05-14,560.12,561.74
2014-05-15,559.83,562.04
2014-05-16,560.24,562.11
2014-05-17,559.95,562.11
2014-05-18,559.73,561.85
2014-05-19,560.03,562.3
2014-05-20,559.8,562.11
2014-05-21,560.09,562.41
2014-05-22,559.62,561.87
2014-05-23,560.11,561.79
2014-05-24,559.51,562.13
2014-05-25,559.86,561.77
2014-05-26,559.62,562.42
2014-05-27,560.37,562.25
2014-05-28,559.76,562.48
2014-05-29,559.7,562.43
2014-05-30,559.84,562.04
2014-05-31,559.87,562.07
2014-06-01,559.89,562.11
2014-06-02,559.75,562.11
2014-06-03,560.28,561.77
2014-06-04,559.82,562.27
2014-06-05,560.38,562.37
2014-06-06,560.49,561.71
2014-06-07,559.72,562.3
2014-06-08,559.84,562.46
2014-06-09,559.76,562.09
2014-06-10,560.37,562.16
2014-06-11,559.99,562.26
2014-06-12,560.17,562.03
2014-06-13,559.56,562.39
2014-06-14,559.69,561.73
2014-06-15,559.64,561.52
2014-06-16,560.37,561.58
2014-06-17,560.02,561.67
2014-06-18,560.25,562.41
2014-06-19,559.76,561.62
2014-06-20,559.96,562.4
2014-06-21,559.76,561.8
2014-06-22,559.72,562.02
2014-06-23,560.05,562.48
2014-06-24,560.29,562.03
2014-06-25,559.53,561.55
2014-06-26,560.02,561.59
2014-06-27,559.76,562.17
2014-06-28,559.56,561.58
2014-06-29,560.41,561.58
2014-06-30,559.72,561.8
2014-07-01,560.14,562.28
2014-07-02,560.37,561.7
2014-07-03,560.17,561.78
2014-07-04,559.53,561.56
2014-07-05,559.93,561.55
2014-07-06,560.01,562.28
2014-07-07,559.71,562.36
2014-07-08,560.46,561.79
2014-07-09,560.03,561.99
2014-07-10,559.51,561.97
2014-07-11,560.03,561.72
2014-07-12,560.29,561.57
2014-07-13,560.35,561.77
2014-07-14,559.95,562.21
2014-07-15,559.7,561.64
2014-07-16,560.0,561.63
2014-07-17,560.46,562.33
2014-07-18,559.84,562.03
2014-07-19,559.85,561.97
2014-07-20,559.73,562.39
2014-07-21,559.9,562.42
2014-07-22,559.57,561.95
2014-07-23,559.85,561.81
2014-07-24,559.95,562.11
2014-07-25,560.01,562.0
2014-07-26,560.29,562.38
2014-07-27,560.48,562.03
2014-07-28,559.96,562.26
2014-07-29,559.76,562.01
2014-07-30,560.13,561.86
2014-07-31,560.15,562.09
2014-08-01,559.57,562.37
2014-08-02,560.04,562.28
2014-08-03,559.56,562.03
2014-08-04,560.17,561.57
2014-08-05,560.41,562.36
2014-08-06,559.6,561.9
2014-08-07,559.74,561.95
2014-08-08,560.09,561.63
2014-08-09,560.46,562.29
2014-08-10,560.18,562.24
2014-08-11,559.53,562.18
2014-08-12,560.48,562.14
2014-08-13,560.1,562.11
2014-08-14,560.08,562.35
2014-08-15,559.99,562.24
2014-08-16,560.37,562.2
2014-08-17,559.87,561.66
2014-08-18,560.42,561.57
2014-08-19,559.62,561.59
2014-08-20,559.88,561.94
2014-08-21,559.83,562.35
2014-08-22,560.0,561.86
2014-08-23,560.11,561.94
2014-08-24,559.69,562.26
2014-08-25,560.08,562.03
2014-08-26,560.37,561.61
2014-08-27,559.8,562.5
2014-08-28,560.24,561.73
2014-08-29,560.28,561.93
2014-08-30,559.53,561.79
2014-08-31,559.84,561.5
2014-09-01,560.29,562.03
2014-09-02,559.66,561.86
2014-09-03,559.88,561.72
2014-09-04,559.53,561.57
2014-09-05,560.37,562.45
2014-09-06,559.64,561.81
2014-09-07,560.02,562.39
2014-09-08,559.55,561.96
2014-09-09,559.91,561.7
2014-09-10,559.88,561.87
2014-09-11,560.5,561.71
2014-09-12,560.12,562.21
2014-09-13,560.49,561.67
2014-09-14,560.06,562.37
2014-09-15,560.07,561.87
2014-09-16,559.69,561.68
2014-09-17,559.57,562.07
2014-09-18,559.75,562.23
2014-09-19,559.79,561.6
2014-09-20,559.73,561.82
2014-09-21,559.58,561.57
2014-09-22,560.27,562.42
2014-09-23,560.45,561.71
2014-09-24,559.8,561.74
2014-09-25,559.51,562.2
2014-09-26,560.5,562.1
2014-09-27,559.76,561.78
2014-09-28,559.86,562.43
2014-09-29,560.06,562.36
2014-09-30,560.49,562.46
2014-10-01,560.33,562.42
2014-10-02,560.44,562.48
2014-10-03,560.48,562.39
2014-10-04,559.83,562.09
2014-10-05,559.7,561.81
2014-10-06,560.45,561.83
2014-10-07,560.41,561.8
2014-10-08,560.01,562.44
2014-10-09,559.54,561.8
2014-10-10,560.45,561.93
2014-10-11,560.37,561.88
2014-10-12,559.77,561.81
2014-10-13,559.94,561.99
2014-10-14,560.06,562.45
2014-10-15,559.55,561.64
2014-10-16,560.21,561.7
2014-10-17,560.42,561.94
2014-10-18,560.39,561.92
2014-10-19,560.26,561.99
2014-10-20,559.53,561.83
2014-10-21,560.26,562.05
2014-10-22,559.66,561.82
2014-10-23,559.69,561.99
2014-10-24,560.15,562.26
2014-10-25,559.9,561.58
2014-10-26,560.28,562.35
2014-10-27,559.73,562.09
2014-10-28,560.05,562.3
2014-10-29,560.08,561.94
2014-10-30,560.47,561.7
2014-10-31,560.09,562.29
2014-11-01,559.68,562.21
2014-11-02,560.3,561.98
2014-11-03,560.29,562.22
2014-11-04,559.67,562.02
2014-11-05,559.64,562.16
2014-11-06,560.36,562.02
2014-11-07,559.78,561.66
2014-11-08,559.52,561.56
2014-11-09,559.83,562.28
2014-11-10,559.95,562.43
2014-11-11,560.35,562.24
2014-11-12,560.28,561.97
2014-11-13,559.7,562.14
2014-11-14,560.47,561.74
2014-11-15,559.72,562.49
2014-11-16,559.66,562.04
2014-11-17,559.92,561.63
2014-11-18,560.18,562.48
2014-11-19,560.43,562.2
2014-11-20,559.85,561.78
2014-11-21,559.7,561.87
2014-11-22,560.46,561.96
2014-11-23,559.52,562.48
2014-11-24,560.44,561.81
2014-11-25,560.0,561.61
2014-11-26,559.81,562.27
2014-11-27,559.82,562.27
2014-11-28,560.15,562.39
2014-11-29,559.81,561.79
2014-11-30,560.35,562.14
2014-12-01,559.83,562.25
2014-12-02,560.44,562.18
2014-12-03,559.5,561.62
2014-12-04,560.34,561.62
2014-12-05,559.6,561.97
2014-12-06,560.01,561.84
2014-12-07,560.33,561.87
2014-12-08,559.55,562.42
2014-12-09,560.19,561.6
2014-12-10,559.76,562.37
2014-12-11,560.17,561.53
2014-12-12,560.33,562.33
2014-12-13,559.99,562.31
2014-12-14,560.12,561.98
2014-12-15,560.49,561.84
2014-12-16,560.1,561.77
2014-12-17,559.7,561.91
2014-12-18,560.48,562.34
2014-12-19,559.84,561.93
2014-12-20,560.47,562.06
2014-12-21,559.53,562.4
2014-12-22,560.08,561.5
2014-12-23,559.59,561.92
2014-12-24,560.12,561.81
2014-12-25,560.19,562.09
2014-12-26,560.0,562.48
2014-12-27,559.58,561.91
2014-12-28,560.23,561.54
2014-12-29,560.03,561.61
