Fecha,ProductoID,NombreProducto,Categoria,EsImportado,UnidadMedida,Provincia,Canton,Distrito,PrecioColones,PrecioBaseReferencia,FactorCanasta
2022-10-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1374.09,1450,0.9521697640766639
2022-10-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1507.25,1450,1.0459726374601817
2022-10-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1426.36,1450,0.9817959414276319
2022-10-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1459.61,1450,1.002484629365714
2022-10-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,872.71,850,1.0169025671366705
2022-10-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,813.9,850,0.9669500074323364
2022-10-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,822.09,850,0.970797411930602
2022-10-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,866.89,850,1.023996943171787
2022-10-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,806.24,850,0.9518040695316219
2022-10-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1472.69,1500,0.9787809779363118
2022-10-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1448.68,1500,0.9654981753969147
2022-10-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1478.85,1500,0.9812016868741734
2022-10-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1543.55,1500,1.0283669216468452
2022-10-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1486.67,1500,0.9880370748390283
2022-10-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1464.99,1450,1.011005038826988
2022-10-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1498.55,1450,1.0370221639233856
2022-10-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1418.62,1450,0.9741934368732291
2022-10-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1446.33,1450,1.0038900987719488
2022-10-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1452.9,1450,1.008180144210032
2022-11-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,809.12,820,0.9836492219700277
2022-11-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,813.99,820,0.9906216152957581
2022-11-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,806.33,820,0.9778942789486857
2022-11-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,823.29,820,1.0041618407849404
2022-11-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,860.78,820,1.0395091225002697
2022-11-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1378.43,1450,0.9500302750982169
2022-11-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1425.59,1450,0.9763924742455791
2022-11-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1396.43,1450,0.9648409671245046
2022-11-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1398.81,1450,0.9649464262914851
2022-11-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1482.83,1450,1.0236888844196597
2022-11-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,820.75,850,0.9763020866831964
2022-11-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,811.34,850,0.9640439011674421
2022-11-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,809.38,850,0.9550393062010231
2022-11-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,849.46,850,1.0036290576471791
2022-11-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,844.16,850,0.9935281311735142
2022-11-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1535.3,1500,1.0186908812645423
2022-11-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1549.86,1500,1.0352942882023852
2022-11-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1438.74,1500,0.9651842842794959
2022-11-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1542.1,1500,1.0282109078967119
2022-11-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1503.48,1500,0.9967712671391991
2022-11-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1505.75,1450,1.0343707251553418
2022-11-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1494.85,1450,1.0366845484297649
2022-11-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1396.58,1450,0.9691629237139945
2022-11-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1468.7,1450,1.0094162343355608
2022-11-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1424.74,1450,0.9811062880240088
2022-12-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,812.82,820,0.9791895186192351
2022-12-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,805.71,820,0.9893666984712474
2022-12-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,821.77,820,0.9976108457345165
2022-12-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,776.94,820,0.958904616175686
2022-12-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,831.95,820,1.011338625236505
2022-12-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1416.8,1450,0.9796259239383954
2022-12-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1427.64,1450,0.9889271336082124
2022-12-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1470.7,1450,1.014106562554943
2022-12-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1458.87,1450,1.0128454405563914
2022-12-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1478.93,1450,1.0152263964789818
2022-12-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,859.87,850,1.0034825386860995
2022-12-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,873.72,850,1.0375602832395934
2022-12-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,854.37,850,1.0152382631122117
2022-12-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,822.46,850,0.9597766107404161
2022-12-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,851.49,850,1.0046281356022855
2022-12-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1554.23,1500,1.0409400483658164
2022-12-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1546.38,1500,1.0276478361909573
2022-12-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1505.58,1500,1.0051371045238418
2022-12-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1565.76,1500,1.040316622602052
2022-12-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1448.11,1500,0.9678374009516478
2022-12-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1421.39,1450,0.9815846033704134
2022-12-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1396.04,1450,0.9664226914802062
2022-12-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1431.93,1450,0.9848367480111119
2022-12-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1392.19,1450,0.9636374578213727
2022-12-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1399.71,1450,0.9601861577819036
2023-01-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,786.42,820,0.9576019774291202
2023-01-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,835.48,820,1.0306759051315861
2023-01-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,833.17,820,1.0195878047170348
2023-01-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,822.38,820,0.9987239325887183
2023-01-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,779.72,820,0.9577368862271505
2023-01-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1455.74,1450,1.0061560503552451
2023-01-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1487.49,1450,1.0232743188328621
2023-01-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1384.56,1450,0.9585025772639666
2023-01-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1445.27,1450,1.0015238716064057
2023-01-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1435.34,1450,0.9893427531915692
2023-01-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,845.9,850,0.9864768487251623
2023-01-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,877.27,850,1.0432032965076916
2023-01-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,813.46,850,0.9532226395946953
2023-01-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,850.74,850,1.005988125748648
2023-01-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,889.07,850,1.0366655549482193
2023-01-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1502.05,1500,0.9973076566750214
2023-01-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1469.19,1500,0.9733261734606985
2023-01-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1578.69,1500,1.0485773088507306
2023-01-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1429.33,1500,0.9532401029297495
2023-01-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1476.47,1500,0.9807560578550764
2023-01-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1401.15,1450,0.9647428189745846
2023-01-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1513.09,1450,1.046474837984167
2023-01-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1443.64,1450,0.988799642481908
2023-01-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1378.52,1450,0.956887849953866
2023-01-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1460.38,1450,1.0107452071713
2023-02-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,785.72,820,0.9627033983575829
2023-02-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,816.13,820,0.9933999725054673
2023-02-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,829.88,820,1.011032532272596
2023-02-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,824.9,820,1.0162844490631189
2023-02-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,786.0,820,0.968665127404105
2023-02-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1512.08,1450,1.0377382466064642
2023-02-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1494.99,1450,1.0325340845837865
2023-02-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1399.14,1450,0.9621742097267253
2023-02-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1461.79,1450,1.0094813088525039
2023-02-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1523.74,1450,1.0469542289493825
2023-02-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,826.86,850,0.9679503660902135
2023-02-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,849.52,850,0.9987396679459508
2023-02-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,856.13,850,1.0065582794704735
2023-02-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,841.64,850,0.9921792290751217
2023-02-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,867.56,850,1.015999593659776
2023-02-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1552.01,1500,1.0362792295876526
2023-02-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1442.09,1500,0.9676125351705401
2023-02-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1553.61,1500,1.0299096419216802
2023-02-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1460.58,1500,0.979737886236068
2023-02-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1543.64,1500,1.02280024871153
2023-02-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1469.89,1450,1.0161845928378417
2023-02-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1417.1,1450,0.9810295744269115
2023-02-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1460.81,1450,1.0123576943356953
2023-02-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1482.39,1450,1.028830033386956
2023-02-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1452.68,1450,0.9968895058914613
2023-03-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,823.62,820,1.0090867722438097
2023-03-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,798.44,820,0.9666585510653118
2023-03-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,864.39,820,1.04487500933155
2023-03-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,807.86,820,0.9947025574590453
2023-03-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,847.0,820,1.044871884854476
2023-03-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1386.14,1450,0.9603084359441588
2023-03-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1393.02,1450,0.9560562066000213
2023-03-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1489.14,1450,1.0263258368727604
2023-03-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1374.24,1450,0.9506968531089537
2023-03-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1382.5,1450,0.9583926248613551
2023-03-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,829.7,850,0.9716742164539602
2023-03-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,877.92,850,1.0282629899590183
2023-03-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,843.33,850,0.9897389756562618
2023-03-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,880.04,850,1.0382911796180176
2023-03-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,870.32,850,1.0257692226841684
2023-03-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1570.53,1500,1.0486856534432045
2023-03-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1552.12,1500,1.03208986729349
2023-03-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1467.11,1500,0.9790168098834401
2023-03-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1445.98,1500,0.966003365597428
2023-03-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1476.31,1500,0.9785118456826832
2023-03-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1466.97,1450,1.0130474832850578
2023-03-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1415.1,1450,0.9768901918771642
2023-03-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1431.02,1450,0.98873017192079
2023-03-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1392.11,1450,0.9534906817841096
2023-03-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1489.14,1450,1.022969634532783
2023-04-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,840.35,820,1.0295062647348963
2023-04-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,852.89,820,1.03793471810491
2023-04-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,850.92,820,1.030597682519135
2023-04-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,790.64,820,0.9561494443411497
2023-04-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,795.48,820,0.97142322076793
2023-04-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1404.69,1450,0.9686330943062682
2023-04-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1410.95,1450,0.972533981512932
2023-04-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1459.71,1450,1.0090593288762557
2023-04-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1512.58,1450,1.037104701525706
2023-04-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1443.54,1450,0.9961874210741722
2023-04-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,873.21,850,1.0196216364743902
2023-04-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,872.48,850,1.0300635919723755
2023-04-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,816.94,850,0.9621162371952193
2023-04-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,873.83,850,1.0331962121467129
2023-04-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,859.28,850,1.0000208930871823
2023-04-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1472.73,1500,0.9786601116906191
2023-04-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1494.32,1500,1.002104009611498
2023-04-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1437.08,1500,0.9537429509031419
2023-04-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1501.69,1500,1.0064948771386584
2023-04-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1565.8,1500,1.0427941348235175
2023-04-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1434.79,1450,0.9851361663445585
2023-04-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1469.41,1450,1.0084391433525033
2023-04-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1406.49,1450,0.9641080672488802
2023-04-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1458.24,1450,1.0083860286414328
2023-04-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1480.66,1450,1.0177437204263373
2023-05-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,809.56,820,0.9976928134565389
2023-05-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,790.99,820,0.9653568980809414
2023-05-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,827.92,820,1.0189012724039062
2023-05-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,837.89,820,1.0136944735271545
2023-05-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,824.03,820,1.0095013031570648
2023-05-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1460.45,1450,1.0084419022283753
2023-05-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1461.11,1450,1.0046015388112493
2023-05-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1475.53,1450,1.0117281483374978
2023-05-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1465.04,1450,1.0037655376675714
2023-05-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1388.56,1450,0.9608619781411141
2023-05-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,883.65,850,1.0405341181442527
2023-05-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,892.66,850,1.041206231226428
2023-05-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,871.4,850,1.035871301195496
2023-05-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,829.59,850,0.9653278629032681
2023-05-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,884.07,850,1.0353368028848327
2023-05-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1457.61,1500,0.9671944647357281
2023-05-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1446.49,1500,0.9580753607009013
2023-05-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1502.47,1500,1.002988840568566
2023-05-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1522.92,1500,1.0132891013431637
2023-05-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1534.8,1500,1.0189530158243678
2023-05-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1478.21,1450,1.0196148442532442
2023-05-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1522.55,1450,1.0472436433494594
2023-05-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1505.28,1450,1.03934626429857
2023-05-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1417.68,1450,0.9709879327292927
2023-05-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1452.75,1450,1.0064186080980038
2023-06-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,813.29,820,0.9895955018708306
2023-06-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,831.18,820,1.0091296953777114
2023-06-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,844.59,820,1.028583053103633
2023-06-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,800.92,820,0.9749023113567299
2023-06-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,811.17,820,0.9857172603633287
2023-06-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1431.05,1450,0.988947615768887
2023-06-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1387.59,1450,0.9565261994695029
2023-06-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1418.09,1450,0.9795180160483719
2023-06-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1519.11,1450,1.0451986720451925
2023-06-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1519.27,1450,1.0492797065963373
2023-06-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,877.38,850,1.0309201148082725
2023-06-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,886.77,850,1.0473852991314276
2023-06-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,885.68,850,1.0330087308090516
2023-06-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,882.65,850,1.0459594717098524
2023-06-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,840.03,850,0.9974833754192531
2023-06-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1496.08,1500,0.9971575782468369
2023-06-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1502.51,1500,1.0059963854809912
2023-06-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1445.74,1500,0.9619902866452676
2023-06-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1431.75,1500,0.9526691615916106
2023-06-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1478.77,1500,0.9798106553698858
2023-06-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1512.77,1450,1.0432736419371136
2023-06-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1399.98,1450,0.9639337177582803
