Fecha,ProductoID,NombreProducto,Categoria,EsImportado,UnidadMedida,Provincia,Canton,Distrito,PrecioColones,PrecioBaseReferencia,FactorCanasta
2022-10-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1450.85,1450,1.0038991539811983
2022-10-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1442.23,1450,0.9971422276371397
2022-10-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1518.62,1450,1.0423522573207231
2022-10-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1494.8,1450,1.0323124695181405
2022-10-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,831.87,850,0.9846026748908729
2022-10-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,885.19,850,1.0383979006478978
2022-10-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,821.78,850,0.9686076677884733
2022-10-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,833.44,850,0.9769250572012148
2022-10-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,879.22,850,1.0360285678198549
2022-10-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1503.37,1500,1.0038197052005378
2022-10-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1461.45,1500,0.980945320919011
2022-10-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1439.54,1500,0.9595497163016722
2022-10-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1569.12,1500,1.0447907085992645
2022-10-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1527.48,1500,1.0207096027598725
2022-10-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1452.29,1450,1.0062643522930477
2022-10-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1500.13,1450,1.0341768791476034
2022-10-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1454.92,1450,1.0099168832300356
2022-10-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1462.74,1450,1.009229332028395
2022-10-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1462.2,1450,1.0091245217200018
2022-11-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,781.2,820,0.9502014961526497
2022-11-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,822.31,820,0.9921956851961152
2022-11-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,814.35,820,0.9822231061766419
2022-11-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,802.69,820,0.9865296357031331
2022-11-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,827.61,820,1.0018116512239625
2022-11-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1397.76,1450,0.9649977600598271
2022-11-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1475.91,1450,1.011550845584801
2022-11-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1502.4,1450,1.0355352121916728
2022-11-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1441.34,1450,0.9893458116184184
2022-11-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1500.57,1450,1.0319054059801793
2022-11-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,834.13,850,0.9858740574976809
2022-11-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,827.03,850,0.9643681172605368
2022-11-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,825.66,850,0.9762099027234565
2022-11-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,836.73,850,0.9888119296951671
2022-11-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,818.77,850,0.9645701636000202
2022-11-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1574.69,1500,1.0493994364139858
2022-11-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1463.45,1500,0.9804864770689755
2022-11-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1539.92,1500,1.0264181002351
2022-11-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1427.25,1500,0.9549792223537734
2022-11-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1470.34,1500,0.975604389436969
2022-11-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1399.7,1450,0.9605458580862865
2022-11-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1466.87,1450,1.0136958167129333
2022-11-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1455.67,1450,1.0058647750681675
2022-11-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1416.41,1450,0.9709218953020381
2022-11-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1415.8,1450,0.975322384073962
2022-12-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,849.14,820,1.0393359666743425
2022-12-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,830.24,820,1.0011714919489991
2022-12-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,845.95,820,1.025572206877197
2022-12-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,805.45,820,0.976287990191179
2022-12-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,797.0,820,0.9638947436218009
2022-12-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1477.15,1450,1.0144341234876968
2022-12-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1415.68,1450,0.9722537661291145
2022-12-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1382.39,1450,0.9565444138855246
2022-12-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1475.22,1450,1.0116933360004394
2022-12-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1467.45,1450,1.0081705267301446
2022-12-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,808.07,850,0.9614901686100024
2022-12-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,803.91,850,0.9513413198458833
2022-12-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,848.83,850,1.0042057867701941
2022-12-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,827.0,850,0.9831582180088779
2022-12-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,886.09,850,1.0455744538213416
2022-12-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1507.13,1500,1.0044472225948322
2022-12-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1510.38,1500,1.0076756609808672
2022-12-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1535.53,1500,1.0300691489500593
2022-12-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1479.95,1500,0.988638304205871
2022-12-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1443.94,1500,0.9581678703717356
2022-12-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1455.19,1450,0.9990628323497014
2022-12-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1422.64,1450,0.9869612637050582
2022-12-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1509.44,1450,1.0457142916839475
2022-12-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1388.37,1450,0.9625278839867321
2022-12-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1491.34,1450,1.032889482598373
2023-01-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,844.34,820,1.0242177835469501
2023-01-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,823.49,820,1.0146440878101475
2023-01-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,799.42,820,0.9672674792005538
2023-01-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,820.21,820,1.002997908342769
2023-01-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,823.76,820,1.0077635586025808
2023-01-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1421.54,1450,0.9786796876766747
2023-01-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1501.61,1450,1.040864990674712
2023-01-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1478.92,1450,1.0212079117141066
2023-01-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1460.3,1450,1.0136006194968255
2023-01-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1406.29,1450,0.9700751129023687
2023-01-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,846.39,850,0.9856079807115627
2023-01-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,824.11,850,0.9680844603446553
2023-01-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,844.18,850,1.0000086650615647
2023-01-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,839.63,850,0.9895622019639011
2023-01-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,814.41,850,0.9579255028349078
2023-01-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1529.71,1500,1.023561651731664
2023-01-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1475.39,1500,0.9843265445548647
2023-01-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1528.17,1500,1.0131256923244483
2023-01-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1468.67,1500,0.9822751065217223
2023-01-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1556.48,1500,1.0408498963604347
2023-01-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1503.2,1450,1.039014303564339
2023-01-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1439.6,1450,0.9865178651782185
2023-01-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1426.04,1450,0.9780763279524873
2023-01-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1409.39,1450,0.9683114938743133
2023-01-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1425.31,1450,0.9856215934997553
2023-02-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,809.56,820,0.9834701305103829
2023-02-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,827.78,820,1.010819874246786
2023-02-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,801.85,820,0.9709310323584316
2023-02-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,843.36,820,1.0218383133654663
2023-02-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,779.68,820,0.9555017740042976
2023-02-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1388.23,1450,0.9609580096014256
2023-02-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1509.68,1450,1.0462098403970768
2023-02-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1467.68,1450,1.016664770430094
2023-02-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1491.54,1450,1.024410456495314
2023-02-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1490.19,1450,1.022117588871787
2023-02-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,891.93,850,1.0472389981188772
2023-02-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,881.89,850,1.028971131730812
2023-02-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,891.42,850,1.0439503336613798
2023-02-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,826.5,850,0.9657215616126088
2023-02-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,823.83,850,0.9721357646724308
2023-02-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1432.71,1500,0.9564239684503376
2023-02-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1532.4,1500,1.0262427512941938
2023-02-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1534.08,1500,1.0253713159035274
2023-02-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1461.85,1500,0.9690074268761462
2023-02-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1441.85,1500,0.9671035432841337
2023-02-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1503.79,1450,1.0430519714745368
2023-02-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1409.75,1450,0.9734217598032491
2023-02-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1414.02,1450,0.9767898397155729
2023-02-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1405.58,1450,0.9705392234908063
2023-02-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1394.26,1450,0.9665576233103987
2023-03-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,811.01,820,0.9880120469545235
2023-03-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,820.92,820,0.9908477106045616
2023-03-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,842.07,820,1.0348145878068113
2023-03-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,809.38,820,0.9854071620921855
2023-03-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,825.47,820,0.9999620892862077
2023-03-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1426.01,1450,0.9855782060780595
2023-03-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1511.67,1450,1.0422334806623281
2023-03-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1467.14,1450,1.009018319280642
2023-03-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1420.03,1450,0.9858265585999151
2023-03-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1388.38,1450,0.9574345537442849
2023-03-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,821.28,850,0.9551446628725815
2023-03-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,847.12,850,1.003005401117898
2023-03-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,875.08,850,1.0337575502569936
2023-03-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,810.17,850,0.9521239519787261
2023-03-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,874.33,850,1.0374749111643649
2023-03-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1448.83,1500,0.9651679656865669
2023-03-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1463.09,1500,0.976611057297011
2023-03-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1442.53,1500,0.9581701111428098
2023-03-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1428.81,1500,0.9564480999079359
2023-03-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1421.78,1500,0.9518026420842866
2023-03-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1455.02,1450,1.0011683793273012
2023-03-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1508.52,1450,1.0439083899788126
2023-03-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1480.74,1450,1.0243336275573296
2023-03-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1459.44,1450,1.001317834631151
2023-03-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1473.51,1450,1.0219179485488459
2023-04-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,849.48,820,1.0355706117925954
2023-04-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,805.11,820,0.9739082691952959
2023-04-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,827.37,820,1.0113134130024595
2023-04-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,816.66,820,1.0077638673658016
2023-04-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,782.42,820,0.9501621113541675
2023-04-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1412.54,1450,0.979521642461448
2023-04-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1465.62,1450,1.0081522496309712
2023-04-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1493.71,1450,1.0330287139706842
2023-04-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1510.52,1450,1.0417956976404408
2023-04-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1413.28,1450,0.968794317482334
2023-04-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,842.86,850,0.9997742063077085
2023-04-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,874.27,850,1.0217940275612503
2023-04-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,822.25,850,0.9605022074489687
2023-04-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,888.66,850,1.0469010576148166
2023-04-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,823.22,850,0.9802190876513883
2023-04-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1501.4,1500,0.9948864974936391
2023-04-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1445.79,1500,0.9587094019341657
2023-04-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1420.18,1500,0.9533025994896085
2023-04-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1442.32,1500,0.9665387900741128
2023-04-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1473.24,1500,0.9886564098898274
2023-04-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1401.55,1450,0.9632468541505229
2023-04-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1497.11,1450,1.0340933418620684
2023-04-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1421.33,1450,0.9804477259871213
2023-04-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1504.62,1450,1.0312982167527698
2023-04-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1514.52,1450,1.044928017023467
2023-05-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,856.04,820,1.0479764077106486
2023-05-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,791.76,820,0.9608988183210746
2023-05-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,782.26,820,0.9573693097852451
2023-05-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,830.58,820,1.0178787457085938
2023-05-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,814.86,820,0.99410594231751
2023-05-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1503.73,1450,1.036285243553924
2023-05-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1505.72,1450,1.0427414127234433
2023-05-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1435.38,1450,0.9851871267289475
2023-05-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1418.6,1450,0.9766207154334763
2023-05-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1474.33,1450,1.021370211082409
2023-05-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,840.42,850,0.9851070482944411
2023-05-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,891.85,850,1.043334994326063
2023-05-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,836.95,850,0.9864810048267402
2023-05-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,858.48,850,1.0024197483891877
2023-05-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,849.01,850,0.9934178263366714
2023-05-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1484.56,1500,0.994810866458781
2023-05-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1556.97,1500,1.0333057090733493
2023-05-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1532.83,1500,1.0182201934342152
2023-05-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1495.01,1500,0.9941472747364068
2023-05-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1487.71,1500,0.9914536592543689
2023-05-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1464.42,1450,1.0139486716554724
2023-05-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1457.14,1450,1.00852602782226
2023-05-01,5,Aceite vegetal,Grasas,1,Mililitros,Cartago,Cartago,Oriental,1406.78,1450,0.9648595401304786
2023-05-01,5,Aceite vegetal,Grasas,1,Mililitros,Heredia,Heredia,Heredia,1491.81,1450,1.0269913990503547
2023-05-01,5,Aceite vegetal,Grasas,1,Mililitros,Limon,Limon,Limon,1406.51,1450,0.9669136471099506
2023-06-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,San Jose,San Jose,Carmen,844.52,820,1.025735340805103
2023-06-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Alajuela,Alajuela,Alajuela,804.82,820,0.9871864139231226
2023-06-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Cartago,Cartago,Oriental,830.14,820,1.006686658422454
2023-06-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Heredia,Heredia,Heredia,809.01,820,0.9968498043187205
2023-06-01,1,Arroz grano entero 80%,Cereales,0,Kilogramo,Limon,Limon,Limon,790.71,820,0.9585300736105683
2023-06-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,San Jose,San Jose,Carmen,1509.54,1450,1.0393460257307674
2023-06-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Alajuela,Alajuela,Alajuela,1406.14,1450,0.9670081282893487
2023-06-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Cartago,Cartago,Oriental,1512.62,1450,1.044753383838569
2023-06-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Heredia,Heredia,Heredia,1441.91,1450,0.9944402951903104
2023-06-01,2,Frijoles negros primera calidad,Leguminosas,0,Gramos,Limon,Limon,Limon,1500.67,1450,1.0337227249228043
2023-06-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,San Jose,San Jose,Carmen,876.05,850,1.024372465699289
2023-06-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Alajuela,Alajuela,Alajuela,878.44,850,1.0266889344269483
2023-06-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Cartago,Cartago,Oriental,867.7,850,1.0194904772428106
2023-06-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Heredia,Heredia,Heredia,831.05,850,0.9812401422746082
2023-06-01,3,Leche fluida corta duracion,Lacteos,0,Mililitros,Limon,Limon,Limon,836.73,850,0.9852052810330184
2023-06-01,4,Tomate,Vegetales,0,Kilogramo,San Jose,San Jose,Carmen,1447.03,1500,0.9660029208841071
2023-06-01,4,Tomate,Vegetales,0,Kilogramo,Alajuela,Alajuela,Alajuela,1556.0,1500,1.035835401036397
2023-06-01,4,Tomate,Vegetales,0,Kilogramo,Cartago,Cartago,Oriental,1476.9,1500,0.9788045572697953
2023-06-01,4,Tomate,Vegetales,0,Kilogramo,Heredia,Heredia,Heredia,1513.67,1500,1.0087286659914945
2023-06-01,4,Tomate,Vegetales,0,Kilogramo,Limon,Limon,Limon,1508.36,1500,1.0085123459045708
2023-06-01,5,Aceite vegetal,Grasas,1,Mililitros,San Jose,San Jose,Carmen,1503.83,1450,1.0311272332196402
2023-06-01,5,Aceite vegetal,Grasas,1,Mililitros,Alajuela,Alajuela,Alajuela,1419.03,1450,0.9761797162635389
